instructions,cycles,cpu-migrations,branches,branch-misses,context-switches,cache-references,cache-misses,L1-dcache-stores,L1-dcache-loads,L1-dcache-load-misses,LLC-stores,LLC-store-misses,LLC-loads,LLC-load-misses,minor-faults,page-faults,Thread,seconds,matrix_workload,Class,energy_joules
1658215862069,930694281097,124,46066924267,54506799,29520,3311312120,2312956492,200966443349,445618284156,29594603261,2444064237,173469769,2838866872,2134542809,9411,9411,10,33.88,1061208,DLA,124762277.374138
1660638588735,952804682517,256,46886870698,55298210,33073,3198298355,2352689538,201370343774,448099827494,29601516032,2224731131,180268740,2873802263,2155135241,10462,10462,10,36.3,1061208,DLA,124763465.007065
1660135195140,932071484123,159,46005449648,55168552,30778,3240538484,2388003978,199874703294,447097842566,29777363407,2285020781,164734791,2764741461,2080964697,11906,11906,10,35.34,1061208,DLA,124762169.728631
1655259477191,931045015687,48,45302370072,53754361,28804,3271549580,2340012660,201971366061,447619465902,29575869761,2380021019,180227674,2889644542,2163471760,9203,9203,10,33.71,1061208,DLA,124762013.109149
1653785786809,930515182320,17,45575599112,52795867,27005,3325017297,2314045812,202742094723,448186999617,29553030167,2466576642,187219152,2951440855,2176282668,7813,7813,10,32.14,1061208,DLA,124763397.248189
1653573676408,925405763993,73,45673918055,53927922,30094,3330326934,2328123919,202061674935,448342148098,29597184963,2526842694,173804459,2943445136,2159622166,9089,9089,10,34.48,1061208,DLA,124762058.760506
1657797420364,924321130408,185,46224821178,54546885,30837,3333402951,2340820535,201423818398,448246494390,29671200094,2490817226,175016530,2946370612,2136520011,14355,14355,10,35.04,1061208,DLA,71981252.0864153
1655022208277,933817009759,203,45912656403,54377744,31096,3254698186,2325235570,202324025001,448200202991,29563200058,2410783762,179239047,2907451096,2178344242,15799,15799,10,35.47,1061208,DLA,71981920.4103738
1657073288754,931553219634,222,46795689299,55199304,31759,3323290923,2376642021,201205279934,448303783510,29696028737,2442678011,173790200,2881053786,2130425829,11716,11716,10,35.45,1061208,DLA,71981469.5757091
1655498999242,922000696797,126,46011973549,54372143,30451,3361703219,2332075997,202140930334,448601292514,29678028480,2537884550,184065496,2907131292,2129401685,9214,9214,10,34.92,1061208,DLA,71981561.9968895
1653161149142,940392827950,93,45576701179,53642755,29414,3317990352,2312769705,203916263912,448820286127,29551919521,2409507862,192031511,2909027508,2196102921,9154,9154,10,34.34,1061208,DLA,71981914.7173759
1656212745365,926292482374,75,45479270301,53620419,28901,3145326923,2318669427,202434320099,448535941631,29570582228,2159709169,183655920,2868620788,2161740077,8262,8262,10,33.5,1061208,DLA,71981860.7328697
1662719554567,958989951928,219,47570476164,55312819,33314,3447037265,2385900904,201694989928,448961775234,29636455312,2787939098,181293699,2959413715,2185283888,9306,9306,10,36.54,1061208,DLA,71982208.9499804
1660097166728,943170021095,188,46683153191,54983081,32312,3333979184,2352904385,201865738401,448607306889,29626329663,2444200539,182074688,2888231775,2142635505,10430,10430,10,35.9,1061208,DLA,71981498.459972
1653743787469,912840243774,118,45830740455,54598663,30018,3357110576,2446653417,201210199806,449307306633,29925198062,2331559009,180969470,2783879828,2080732822,9140,9140,10,34.44,1061208,DLA,71981951.5049086
1660302150135,942057981119,196,46638047462,54876470,31950,3405552070,2328319899,201787611520,448258708864,29583391488,2750277380,180358821,2929000987,2150898826,9215,9215,10,35.82,1061208,DLA,71982202.186395
1660302408040,938589122735,168,46939640114,54774014,31715,3279039619,2341863430,201243699010,447797460566,29605070164,2424125323,169775904,2919660064,2160212627,10609,10609,10,35.63,1061208,DLA,51809581.7861577
1658482966271,951291421278,243,46753409409,55183408,32934,3377275903,2372096919,202433905032,448866790643,29585226072,2475500895,189171798,2997980610,2205354720,8004,8004,10,36.01,1061208,DLA,51809673.5859206
1660467465602,946690218331,257,46863958961,55365137,32867,3232529510,2333111984,201671980882,448197256579,29587563449,2298885444,179050816,2872363144,2150963127,14349,14349,10,36.08,1061208,DLA,51809811.302091
1657966030474,933154048745,142,46459123708,54809156,31351,3265329858,2341131282,201524136497,447874329814,29622349908,2340430123,174174974,2906857803,2159093563,9101,9101,10,35.4,1061208,DLA,51810036.9360113
1654787669743,914113796491,98,45410951592,54010332,29696,3213811095,2311603406,201491563372,447422176471,29590083085,2364193496,169727288,2908347764,2167157485,9391,9391,10,34.58,1061208,DLA,51810602.7211182
1655512395150,936195188740,91,46389377605,54201991,30135,3417472882,2373070009,202368544837,448808111588,29649528375,2540059371,188740529,2905827190,2146311012,12024,12024,10,34.06,1061208,DLA,51809961.1596991
1659776404327,924096453504,142,46671044360,54498099,30966,3257212458,2270863089,200126641017,445740477235,29401616572,2495269770,159288501,3025422943,2189276902,11981,11981,10,35.03,1061208,DLA,51810082.3983884
1659072208899,950578866448,199,47065268148,55167795,32588,3314677382,2340947741,201563350944,447857371879,29581860085,2587641399,171761418,2902500815,2173289824,9286,9286,10,36.12,1061208,DLA,51810353.0067044
1660573672036,939798179062,132,46366962174,54265765,30604,3361075395,2315876576,201301682213,447181274973,29458311115,2622751370,167147328,3036007775,2213690825,10610,10610,10,35.02,1061208,DLA,51809637.3990247
1656195863968,930892515703,198,46205285447,54864566,31560,3133505640,2359070322,201692215154,447826264734,29636303610,2113467017,180281168,2776373457,2167360935,11929,11929,10,35.39,1061208,DLA,51809597.2874644
1668027234788,999927393779,65,49065165868,58041493,40423,3900552181,2746577395,201477970738,449180615565,29569688345,2843499745,193707917,3393480165,2561755240,9677,9677,12,32.92,1061208,DLA,43744286.2863686
1664792125277,981783892114,51,48550317517,57834379,38847,3791260347,2819889357,201387039304,448880601711,29592754178,2549404789,189844265,3353681197,2646317206,6122,6122,12,32.12,1061208,DLA,43744183.8457001
1667790580882,1015562856860,87,49460458320,58414450,40653,3912320158,2771310875,201479732974,449264215139,29580945057,2759962081,194038423,3390262061,2561190525,6955,6955,12,33.36,1061208,DLA,43743472.9329797
1666387391766,1014652648268,112,49446687381,58606610,40621,3882349538,2791260653,201502531859,450472154509,29585007924,2592238305,193311706,3429631734,2615295914,12337,12337,12,33.38,1061208,DLA,43743055.9501853
1665769354023,989619647237,78,48705124919,57623522,39506,3887378546,2812319089,201486689023,449072317915,29571100865,2646899032,195588585,3399730984,2600467528,8343,8343,12,32.46,1061208,DLA,43744015.4006254
1667519420534,999563089900,95,49023432639,57972474,39229,3826884765,2812194936,201557918096,449624972002,29555067989,2503246016,189554141,3373137838,2593263534,8172,8172,12,32.42,1061208,DLA,43743597.7734425
1668710048157,1007730357349,144,49268433260,58212721,40377,3881916588,2825866526,201291794010,449291405221,29620822660,2641813290,184880424,3385284430,2609264796,12365,12365,12,33.08,1061208,DLA,43742989.8657207
1665362317264,986106884915,77,48905914547,58125081,39422,3979130711,2784404991,201735123536,450102155242,29568200130,2806784725,196931469,3467550695,2605946662,8200,8200,12,32.33,1061208,DLA,43744210.9953738
1665645009942,981422405461,84,48942243418,57686442,38964,3844724172,2814677941,201551918186,449747031102,29583788381,2487944403,191580189,3407080708,2631427487,8402,8402,12,32.02,1061208,DLA,43744011.0195173
1663558556423,1003388114793,121,48984165065,57986454,39177,3894629819,2800379258,201577590981,449746237003,29565531804,2625962518,187004931,3449934060,2636254691,8167,8167,12,32.25,1061208,DLA,43743405.3299991
1666958295931,999952680599,121,49108177243,58183454,39524,3898738782,2816789922,201377343058,449296245097,29598704105,2633723104,187294724,3429384664,2631366742,9491,9491,12,32.86,1061208,DLA,37851369.2557661
1667341458001,986516972864,94,48897822035,57994603,39572,3922599672,2802637270,201705779600,449038572740,29622024118,2720912129,192216214,3421720945,2612672206,9518,9518,12,32.51,1061208,DLA,37850403.956036
1665856899215,986396920375,40,48653242442,58033439,39608,3840666053,2783490991,201632905221,449602816313,29582660894,2492716326,194873350,3366467443,2578548076,8192,8192,12,32.24,1061208,DLA,37851288.8752727
1669323839295,990341111185,132,48805753611,57921821,39654,3754201408,2778069647,201359284743,449532728191,29567711762,2411583777,188654492,3309929278,2579563363,13587,13587,12,32.54,1061208,DLA,37850217.561931
1665771457435,993321386138,109,48947692526,57973518,39575,3878137206,2821278788,201569036948,449095644176,29563588442,2523448725,186831609,3408676330,2640787298,8273,8273,12,32.48,1061208,DLA,37850667.7082514
1668006185260,988042441703,57,48830472980,57835247,38822,3931075607,2772228095,201184149475,449093876524,29569938597,2802242958,188384393,3430301778,2596830935,8246,8246,12,32.02,1061208,DLA,37851183.7576172
1662148778707,996486405201,102,49158435392,57803055,38813,3884836835,2791724100,201697042652,449718487738,29605230738,2832878135,188041595,3390548798,2626988076,9815,9815,12,32.14,1061208,DLA,37850318.9216927
1675229416342,1031813868098,99,50160204500,58909953,41852,3838763873,2815468448,201530173968,451062006382,29621225281,2543259238,206774032,3381637525,2563631336,8205,8205,12,33.68,1061208,DLA,37850240.1111375
1665768852990,994208706950,71,49176728024,58048662,40020,3944757195,2776655205,201491862514,449381871510,29552616903,2677643761,197891659,3437243167,2606744827,8294,8294,12,32.45,1061208,DLA,37849805.7615893
1665505411712,1013550723395,77,49493620116,58525142,41154,3860078731,2762160015,201904366274,450282602568,29594334352,2616392712,196831476,3392957615,2618654126,8277,8277,12,33.32,1061208,DLA,37850072.7809365
1665104386374,1001740689070,83,49085532416,58182284,39657,3868905998,2828311116,201545466376,450031778795,29585565580,2518606516,193129248,3420258610,2636101506,8235,8235,12,32.59,1061208,DLA,41924224.2036617
1666909558553,1005887527571,95,49199733707,58133479,40347,3868806423,2797396244,201719784675,449916134377,29564588755,2632954282,196603278,3383507447,2608520947,10947,10947,12,33.01,1061208,DLA,41923654.6686466
1668405090316,997678570421,65,49044950776,58000004,39345,3894279762,2782315536,201513786779,449749449153,29616753455,2708895564,195586691,3403459533,2578740479,9527,9527,12,31.84,1061208,DLA,41923916.8575904
1667117294949,997405114559,64,48731802029,58018593,39199,3799964678,2794235878,201766111720,449819706072,29580051377,2411027864,191549311,3393775911,2586502319,9712,9712,12,31.96,1061208,DLA,41924171.3549287
1667715835869,1002446238332,68,48909935677,57941872,39767,3735316462,2768404160,201620012957,449253607536,29564009165,2386083958,192138602,3318968565,2580336582,6870,6870,12,32.7,1061208,DLA,41923423.9681933
1668414079984,1004593537995,113,49035960025,58219866,39815,3892575554,2853910571,201400527920,449400484027,29582298121,2545851367,196741971,3370039921,2617415346,8384,8384,12,32.88,1061208,DLA,41923555.4508053
1666581433710,985569908057,83,48425023986,57216293,37366,3835682697,2840612670,201475440673,449570919921,29575581413,2477229352,188187501,3404786486,2634348749,9640,9640,12,31.4,1061208,DLA,41923884.3743882
1671139309463,1003354583700,213,49046503467,58206754,40293,3900237852,2833475725,201480978971,448540102941,29586953946,2586917528,202737790,3389841607,2574806437,13692,13692,12,32.67,1061208,DLA,41923527.156237
1664428974538,998071988805,65,48878374674,58038996,39641,3827026790,2784634886,201577173872,449664196034,29552125112,2659728759,197882629,3360921942,2594245741,6439,6439,12,32.65,1061208,DLA,41924070.6601877
1670032604882,1002049428161,90,49115485407,58105407,40451,3748780748,2761725657,201624474782,449205666914,29550974609,2438078028,198165076,3300506003,2535601006,6146,6146,12,33,1061208,DLA,41924152.2980915
6708744126799,3291133384569,1,175070774842,129181247,89943,12628578446,4207796229,820650956916,1824866609392,125370524245,16492179347,246454663,10253346827,3936047139,30502,30502,1,1076.98,4251528,DLA,11915.3375603714
6709000604901,3307282031885,0,175099356079,130053435,90359,13896638509,4153123489,820637932297,1824931673247,125542538466,21712035868,239128090,10794697560,3895987165,35796,35796,1,1082.14,4251528,DLA,11903.6928038129
6709078258226,3303945889506,1,175204496927,131456460,90252,15140667559,4045109211,820677510540,1824760834964,125494375430,24907323005,222472316,11661955263,3807598711,35151,35151,1,1080.78,4251528,DLA,11916.7138683777
6709107891894,3290355232568,1,175105275994,128560645,89921,12476965206,4199818242,820647029791,1824825563274,125615983251,15447276921,253542881,10310864149,3944688309,30505,30505,1,1076.74,4251528,DLA,11905.8347140006
6708754289175,3306063908423,1,175061432038,132499915,91065,14035485100,4143196112,820635131220,1824822587201,125449774085,22194968105,235085250,10628170425,3891477977,29725,29725,1,1081.86,4251528,DLA,11896.676758692
6709056335501,3290870385928,0,175108622814,130451576,90305,12777356877,4173203378,820601360807,1824714870047,125505578117,15937577628,239554030,10402788080,3920239060,35149,35149,1,1076.77,4251528,DLA,11924.5230350019
6708975103265,3293093383307,0,175085623133,127903567,89965,12732200528,4157387288,820588656025,1824765396676,125355410553,17294228505,239751153,10220220431,3901954906,35154,35154,1,1077.41,4251528,DLA,11919.4390046296
6708959031928,3342926059771,0,175069402872,132877656,91323,16641565675,4003718420,820654364159,1824756220303,125444746494,33523731245,239994111,11737711157,3749813445,35770,35770,1,1093.68,4251528,DLA,11917.1152814505
6709086939608,3330505276745,0,175108676908,128373414,90989,15772824472,4030951578,820596837733,1824741140216,125675442980,27926517749,235274226,11706860274,3778539154,35891,35891,1,1089.67,4251528,DLA,11915.872939843
6708998273880,3282341687691,1,175034315501,130158158,89982,11871848062,4168608684,820554975292,1824650558500,125485549191,13691800470,240938131,9928343863,3917455737,30512,30512,1,1074.37,4251528,DLA,11909.930081498
6709275595233,3298272499864,0,175038474568,131285845,90099,14251077343,4095847567,820612149964,1824832530288,125403486245,21996924529,226369699,11034501621,3853030523,35150,35150,1,1079.04,4251528,DLA,6184828.78079381
6708888567613,3308710017703,1,175132382089,134118688,91138,14787910413,4108439585,820655478004,1824880544544,125596881350,26416863164,230455998,10703561536,3860665551,29704,29704,1,1082.7,4251528,DLA,6184837.74425137
6709044662102,3342428273929,0,175093971525,134086886,92045,17497584012,4015946998,820648327449,1824784715274,125391205770,36288424432,226112934,12248075984,3766354513,30661,30661,1,1093.52,4251528,DLA,6184864.67122581
6709157182047,3295868568129,0,175076773003,130678543,90439,13133913291,4153794365,820606258255,1824722713067,125309763812,18494167340,237712681,10516960442,3899169578,35178,35178,1,1078.4,4251528,DLA,6184885.91040493
6709110091922,3334005301803,0,175095309127,132310843,91078,17142166104,4071612254,820621935070,1824796134074,125517971888,30704059197,239494524,13226017438,3816572925,35773,35773,1,1090.7,4251528,DLA,6184905.70937428
6709269944691,3280130736979,0,175043921826,133373775,89606,12637359901,4131020725,820618525941,1824717272038,125282156418,17399333955,225246008,10172086829,3883368565,35175,35175,1,1073.01,4251528,DLA,6184835.03298594
6708690227556,3305985890878,0,175064562642,132732724,90319,13624961482,4177500957,820632738466,1824718119174,125527848981,18902477697,241558303,10752652486,3916363742,35772,35772,1,1081.6,4251528,DLA,6184876.34459953
6709045486737,3296944497250,0,175139293558,131483504,90444,14173096564,4105211072,820584356608,1825013050211,125492910255,20680761324,228200578,10978959353,3865465331,30533,30533,1,1078.83,4251528,DLA,6184859.05606953
6708898280626,3313891772023,0,175063003395,129121391,90533,14346407508,4128319752,820604814504,1824945875547,125462179946,22724601111,239301384,11035486154,3872226508,35150,35150,1,1084.22,4251528,DLA,6184908.23428613
6709262996649,3269712968827,3,175077829525,128517475,89400,10725781368,4191828122,820583071424,1824772891443,125431436448,11520956629,237186464,9184333655,3935538796,31260,31260,1,1070.54,4251528,DLA,6184833.00739116
6709159020071,3297083651831,0,175062613244,131469161,90241,13238280596,4160625102,820595406805,1824860821260,125410667979,17385212217,240926233,10634524073,3900757111,30511,30511,1,1078.96,4251528,DLA,3333640.40884401
6709133692413,3310827682779,0,175083864974,132185186,90449,14351167351,4053227128,820641513818,1824700674179,125531863750,21954639372,236954882,11011646763,3804328946,35154,35154,1,1083.18,4251528,DLA,3333655.09230753
6708555865984,3285978361468,0,175010885928,130881210,89777,12487330582,4152394529,820597839622,1824875641422,125346336782,15205941319,240499183,10488651697,3901023660,35797,35797,1,1075.13,4251528,DLA,3333661.7305284
6708514835012,3277536974971,1,175137683269,130765218,90285,12053953683,4167187660,820668188371,1824794294613,125469787071,15007480135,233860820,9814734421,3917569382,29082,29082,1,1072.64,4251528,DLA,3333638.23745116
6714308120504,3283612478773,0,175391417836,131318641,89703,12112712479,4184443078,820954249876,1824071971831,125459929500,15333646822,226070354,10076812761,3939657397,35173,35173,1,1074.27,4251528,DLA,3333683.861156
6707925288661,3286323775614,2,175057853034,130694226,89824,11945139874,4188790608,820619460552,1825193829202,125405869992,15362760924,251018412,9732247921,3934034357,32100,32100,1,1075.64,4251528,DLA,3333646.07545707
6709171958680,3290655383109,1,175066871278,129954987,89962,12282988492,4175619099,820576085609,1824688267081,125556557820,15376138032,245166844,10083005294,3910767799,30509,30509,1,1076.96,4251528,DLA,3333645.24945063
6709355865812,3304428398235,0,175046630783,129047750,90271,13779538751,4151277401,820666754167,1824479258329,125458642489,19115040581,241857954,10969142518,3891007923,35151,35151,1,1081.05,4251528,DLA,3333645.09454586
6708756398626,3310979678501,0,175076229177,128661829,90464,13478503959,4189580553,820640260619,1824829513616,125607897443,22027257433,240265314,10163472640,3936050285,35770,35770,1,1083.33,4251528,DLA,3333683.05896928
6709321236007,3320785849086,3,174996878765,133330305,91226,15089218167,4085203628,820625047781,1824795416205,125529433821,24806528994,244595030,11368607070,3822030029,31098,31098,1,1086.99,4251528,DLA,3333677.46494274
6708593694236,3290305200986,24,176246326854,133029422,103136,12898219076,4096536366,820759296058,1825851225401,125286883135,17549692888,197315505,10366886986,3877839596,32784,32784,2,616.62,4251528,DLA,2474446.28372337
6710761502247,3288769033883,9,175917501030,131503132,104074,13220565267,4133872764,820621110117,1825656988770,125334506523,19077169757,203450205,10298058425,3901011257,35529,35529,2,618.82,4251528,DLA,2474438.71913166
6712521778214,3307771344922,41,175519055581,132384939,105399,14300622467,4190755051,820614951245,1824844451575,125280158225,23446082711,204768605,10852280812,3956307067,58255,58255,2,624.64,4251528,DLA,2474490.73172441
6711676098338,3303479856582,11,175671238270,132384754,104558,14207747252,4109559230,820591607927,1825068157425,125319374406,22094288356,196806292,10845003026,3877581217,35812,35812,2,621.9,4251528,DLA,2474489.57830659
6711916955615,3310215571296,32,175144489641,131239194,104357,14742143733,4096236236,820831663253,1824218371822,125329536158,24035818353,211957946,11071366186,3862989800,44060,44060,2,622.31,4251528,DLA,2474414.02013261
6711949617682,3303928537634,32,175994384029,131792057,105013,14196046746,4158830806,820550691435,1825264503167,125323658090,22405191653,194817973,10764770881,3900085573,46097,46097,2,622.13,4251528,DLA,2474466.22185743
6712291196856,3293713839311,39,175516797306,132694423,103748,12664465809,4271813786,820589609346,1824802006448,125311284471,15918608864,238197708,10281965815,3961511415,41477,41477,2,619.17,4251528,DLA,2474480.30144727
6711487337686,3296954146912,14,175967258500,135043098,103874,13626399124,4114191602,820583699359,1825077359950,125376927482,20850826861,200146044,10508881380,3897698835,34498,34498,2,620.44,4251528,DLA,2474440.33673556
6712459717722,3303791862480,12,175650955115,133879493,104215,14140130116,4178309203,820637913290,1825147496226,125354896524,21466362088,225104024,10861595954,3901940885,47489,47489,2,620.1,4251528,DLA,2474418.36291203
6710456285484,3292052715213,20,176138493806,132816939,104006,13445781217,4139861764,820695214028,1825337793305,125417702889,19518983266,219538892,10547975168,3902558620,35911,35911,2,619.78,4251528,DLA,2474441.40372074
6710996401878,3290671612895,9,174727433198,133077761,103716,13625001391,4069665390,820822090722,1823744267284,125355171497,21480000584,185633232,10531859981,3852902075,27238,27238,2,619.46,4251528,DLA,2044502.52016832
6712638772188,3312442522557,36,175189729699,134016444,105598,14576189496,4303487331,820664456671,1825673492123,125420878422,22685111001,239500258,11081695919,3924098192,39605,39605,2,625.14,4251528,DLA,2044434.3399308
6711675911224,3296379864436,29,175714306835,133106033,104119,13277847607,4181376678,820666089595,1824759895564,125265112548,17630427686,214198408,10584174681,3913549899,48989,48989,2,619.74,4251528,DLA,2044490.35983109
6710921417828,3295419603958,44,176028609735,132447050,104170,13028372538,4241112165,820618661203,1824787836375,125288575968,17789514047,217655366,10312187832,3978947662,51713,51713,2,619.78,4251528,DLA,2044488.30436926
6713523746008,3321122306796,28,175044987981,132494166,104770,15331949381,4120866067,820718765666,1824181316669,125368677536,28165592936,196148791,10937952836,3864185648,43860,43860,2,624.5,4251528,DLA,2044417.39276558
6711851399476,3292124920440,10,175396673988,131544627,103592,12808047725,4239826801,820613221279,1824800161447,125250121396,16133928127,246516922,10414229946,3925526459,35892,35892,2,618.77,4251528,DLA,2044412.0987255
6712580334688,3298753111676,16,175893449654,133974579,104403,13685902033,4224718157,820531943491,1824794045509,125316329397,20792246826,237946076,10823650900,3931054323,27585,27585,2,620.7,4251528,DLA,2044422.69053345
6712144983788,3294998980996,30,175876685621,132630924,103959,13686751105,4118810954,820476017388,1824602157695,125336648132,19876626560,182661705,10687088222,3876450777,42571,42571,2,619.53,4251528,DLA,2044537.30392141
6709234114772,3299440823701,34,177116560514,132135855,103643,12795799412,4279163666,820655706532,1826376861268,125420372602,16583495878,279644254,10279446591,4006222642,50500,50500,2,618.68,4251528,DLA,2044426.31447713
6710178889166,3290808802470,12,176053862684,133300418,103767,12847980699,4152527340,820605245176,1825132961019,125282397276,17153433639,208568018,10265908098,3914178513,31260,31260,2,618.76,4251528,DLA,2044526.35614769
6712759880736,3306719289076,32,175535051089,132259913,104311,13858451841,4333652042,820448075409,1824665253352,125268249162,19495195139,254351271,10849655448,3993054454,44750,44750,2,621.42,4251528,DLA,1917477.35926811
6711448352734,3319353098430,15,175738637370,131432681,103956,15043679510,4048109251,820665970844,1825258775099,125322461820,27627074796,183663433,10885925827,3845000195,32963,32963,2,624.66,4251528,DLA,1917426.34594778
6711494747932,3307198560128,16,175795508362,131804932,104522,14558183354,4091777394,820458294343,1825334451660,125222969108,24729637065,176595361,10958235592,3879780916,35908,35908,2,622.54,4251528,DLA,1917470.80987496
6713010923847,3311198352714,15,174552663450,133054531,104673,14893218065,4115536615,820629604813,1824305692333,125380759507,24272750177,193489175,11120054133,3847128847,41280,41280,2,623.02,4251528,DLA,1917431.57180196
6709042847257,3308911431878,28,176278526761,132185953,105259,14638399271,4169569427,820696144923,1825498826840,125321335626,22806110416,222431549,11061091921,3898434993,51514,51514,2,624.13,4251528,DLA,1917492.78166473
6711904979175,3313673009976,45,175378684135,131631985,104975,15018503290,4111272342,820632900629,1824965937825,125347583105,25323768370,206771510,11347300260,3859028367,44091,44091,2,624.11,4251528,DLA,1917417.61383768
6710083297137,3299060578420,16,175952287115,131635952,103668,14051118891,4097352482,820674147807,1825501633874,125308760992,21331229319,189753238,10972839882,3896772476,39171,39171,2,620.52,4251528,DLA,1917448.85404201
6710537933901,3297497790061,37,176267673673,133098846,103765,13257852673,4189623321,820650700574,1825440156315,125373499495,18562870856,251002950,10493331433,3933072598,38005,38005,2,618.54,4251528,DLA,1917427.88907971
6710653870268,3324072342167,79,176192909798,133139444,104781,14909799667,4104909487,820656832567,1824644723778,125253345262,24867437662,210509948,11447580520,3910705002,56397,56397,2,626.11,4251528,DLA,1917456.6068295
6711119254194,3318698677667,6,175625615711,134947653,103656,14933997234,4010492914,820669146410,1825027800147,125335657054,24541415098,191819947,11177702843,3781819666,32847,32847,2,621.78,4251528,DLA,1917503.51505442
6718757074960,3443207263461,3111,177784471926,139204217,119639,15598270864,6378637756,820620389095,1826630550084,125412950467,22355166159,413381733,12021566320,5940358120,223851,223851,4,327.69,4251528,DLA,2306102.32099245
6719308380703,3443892830051,3076,177324416711,139074761,118776,15755545498,6354706001,820620282123,1825682212722,125330956481,22991748558,385745527,12052824066,5871431284,201147,201147,4,327.96,4251528,DLA,2306133.06032206
6719530446785,3454145401126,2888,178002052163,139202091,118129,15400395674,6398762265,820830916568,1825982830159,125350473379,21421328476,395349314,12037963040,6035929356,156860,156860,4,328.77,4251528,DLA,2306117.7727963
6719434063214,3437805337468,3727,177874966357,140518498,120774,15500698956,6328803197,820599057409,1826200923285,125469317826,21626946647,438630223,11996025626,5901078493,251465,251465,4,327.66,4251528,DLA,2306162.76171331
6722330536222,3451280778636,3296,177359865133,139400580,120197,15745238246,6420088772,820248903858,1826057250051,125373251278,22660642738,403844102,12105735423,5911147055,203064,203064,4,329.16,4251528,DLA,2306115.86919928
6718829842458,3451897333381,2649,177503559734,138880990,117957,15871022535,6343076487,820625379507,1825787303363,125345670446,23923191891,390836983,12077055669,5870228060,174174,174174,4,328.4,4251528,DLA,2306167.69753961
6723556077769,3447478184273,2305,177495382064,139307528,116873,14917716659,6417201680,820243928822,1825181714357,125284660671,20261595141,375126690,11574558897,5916913055,109656,109656,4,328.06,4251528,DLA,2306171.63929312
6718494413027,3439083317427,2997,177508345071,138921189,119041,14584914550,6404665913,820482148572,1825843911323,125336194750,19153344079,385975742,11546886854,5977824076,185127,185127,4,327.44,4251528,DLA,2306137.61522762
6719292207297,3437037582243,2305,177831881941,138059808,117134,14973171935,6222406886,820700883141,1825999071612,125354061564,21213270041,376139522,11639845424,5846681817,132664,132664,4,327.26,4251528,DLA,2306103.46124378
6716495997898,3453306099829,2250,178060124210,138769671,117074,15027938097,6346547572,820805498848,1826770239593,125398284912,20370067086,373132816,11731630517,5997444420,119762,119762,4,328.7,4251528,DLA,2306167.41735548
6720850734327,3448324378081,3302,177977718358,140250057,118940,15560932072,6421327028,820721777522,1825516539182,125405385149,22803971901,412759690,11802112562,5944448423,213754,213754,4,328.34,4251528,DLA,53742.412229922
6719509916134,3440190858712,3113,177702208981,139288728,118746,15297003623,6363328725,820379834684,1826132744807,125458349911,21567255674,392404955,11727843027,5894909446,203775,203775,4,327.19,4251528,DLA,53269.9457549745
6718600212897,3435055148438,3033,177842276171,138992814,117880,15122681077,6300877265,820588417663,1825989925435,125380373011,21372246116,367562312,11681681978,5841483661,208808,208808,4,326.54,4251528,DLA,53206.8452973356
6716566082291,3445846678692,2872,177469276428,139869527,118932,15007725320,6381330604,820581494947,1826399435399,125524804884,19924300381,398132241,11910484790,5957741096,175498,175498,4,327.95,4251528,DLA,53774.5157268316
6717921428189,3435720683400,2997,178125138141,139219547,118720,15014016211,6325216022,820758763418,1826614671360,125432498881,20731348431,411310174,11741806993,5917780522,212967,212967,4,327.54,4251528,DLA,54630.104835709
6719145305839,3440716975249,3272,178045312560,139410459,119331,15337515282,6323659615,820773322558,1826274169796,125454451172,21545761922,413104004,11870739714,5877790220,229792,229792,4,327.56,4251528,DLA,52717.4812219167
6718445227495,3436111026878,2797,177546444753,139447519,118186,15134328733,6279272390,821048471598,1825426975158,125366019787,21250899473,396933238,11741543960,5859784321,202396,202396,4,326.43,4251528,DLA,54052.3147859888
6720027944568,3450254343873,2339,177371440160,138227465,116985,15388779096,6308217241,820742926579,1825673018234,125293692098,22451671878,380312858,11801991833,5895452188,133009,133009,4,327.96,4251528,DLA,53429.7031459369
6719174465588,3442377859290,3814,177663342050,139663282,119787,15929585699,6293008596,820746562705,1826228103473,125384826572,22768981332,402099076,12518866033,5881520796,219155,219155,4,329.07,4251528,DLA,53073.7299784068
6717153886579,3430341668825,2677,177224938498,137907951,116875,15086146827,6204910125,820493537368,1825847145516,125365677247,21477727577,380805322,11722940188,5819017072,195638,195638,4,326.11,4251528,DLA,54074.4847174773
6716542924630,3443555514758,2690,178045459872,140008679,118388,14954626247,6289329203,820985566691,1826554465886,125545860390,21010632103,398777081,11693957681,5967061352,164062,164062,4,327.89,4251528,DLA,31341060.4031234
6718727206924,3472021082415,3357,178049845043,140017504,120965,17180755899,6353544335,820672002650,1827083512830,125444084912,28260739937,419115800,12704031813,5977770292,206939,206939,4,331.06,4251528,DLA,31341159.5487178
6718664542719,3446683024617,2554,177878972065,139745652,117980,15337124330,6332475981,820719814395,1826390346744,125435228236,21945033485,410897006,11851980193,5936642864,158533,158533,4,327.98,4251528,DLA,31341154.549374
6720360154190,3449895941726,3124,177949088096,140800745,119217,15463657036,6444750288,820524415273,1826120720234,125514224837,22559071902,423534473,11762013301,5959755955,207920,207920,4,328.78,4251528,DLA,31341442.9535978
